Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,Cancelled
2008,1,11,5,1016,1015,1249,1300,WN,1678,N730SW,93,105,81,-11,1,OAK,SLC,588,0
2008,1,11,5,1638,1640,1912,1920,WN,2282,N286WN,94,100,82,-8,-2,OAK,SLC,588,0
2008,1,11,5,1908,1850,2018,2010,WN,80,N715SW,70,80,60,8,18,OAK,SNA,371,0
2008,1,11,5,2113,2105,2228,2225,WN,83,N462WN,75,80,61,3,8,OAK,SNA,371,0
2008,1,11,5,1637,1630,1755,1750,WN,105,N200WN,78,80,62,5,7,OAK,SNA,371,0
2008,1,11,5,1043,1045,1156,1205,WN,747,N409WN,73,80,63,-9,-2,OAK,SNA,371,0
2008,1,11,5,1219,1220,1340,1340,WN,1854,N754SW,81,80,67,0,-1,OAK,SNA,371,0
2008,1,11,5,746,745,900,910,WN,2191,N216WR,74,85,64,-10,1,OAK,SNA,371,0
2008,1,11,5,603,605,725,730,WN,3330,N211WN,82,85,62,-5,-2,OAK,SNA,371,0
2008,1,11,5,842,840,955,1000,WN,3657,N442WN,73,80,62,-5,2,OAK,SNA,371,0
2008,1,11,5,1404,1405,1519,1525,WN,3766,N761RR,75,80,62,-6,-1,OAK,SNA,371,0
2008,1,11,5,1808,1810,2045,2125,WN,3402,N419WN,97,135,87,-40,-2,OAK,TUS,747,0
2008,1,11,5,857,900,1232,1250,WN,128,N736SA,155,170,142,-18,-3,OKC,BWI,1180,0
2008,1,11,5,1156,1200,1244,1250,WN,102,N693SW,48,50,36,-6,-4,OKC,DAL,181,0
2008,1,11,5,1004,1010,1052,1100,WN,1609,N370SW,48,50,36,-8,-6,OKC,DAL,181,0
2008,1,11,5,1653,1655,1742,1745,WN,1760,N680AA,49,50,37,-3,-2,OKC,DAL,181,0
2008,1,11,5,1930,1930,2019,2020,WN,2553,N258WN,49,50,37,-1,0,OKC,DAL,181,0
2008,1,11,5,624,625,712,715,WN,3591,N653SW,48,50,34,-3,-1,OKC,DAL,181,0
2008,1,11,5,1132,1130,1203,1205,WN,130,N653SW,91,95,78,-2,2,OKC,DEN,495,0
2008,1,11,5,1923,1910,1958,1945,WN,900,N306SW,95,95,81,13,13,OKC,DEN,495,0
2008,1,11,5,755,755,904,915,WN,215,N200WN,69,80,60,-11,0,OKC,HOU,419,0
2008,1,11,5,1242,1245,1355,1405,WN,449,N514SW,73,80,63,-10,-3,OKC,HOU,419,0
2008,1,11,5,1557,1600,1715,1720,WN,940,N641SW,78,80,67,-5,-3,OKC,HOU,419,0
2008,1,11,5,1834,1830,1954,1950,WN,1257,N502SW,80,80,66,4,4,OKC,HOU,419,0
2008,1,11,5,1335,1340,1416,1425,WN,354,N446WN,161,165,147,-9,-5,OKC,LAS,987,0
2008,1,11,5,644,645,752,750,WN,112,N511SW,68,65,50,2,-1,OKC,MCI,313,0
2008,1,11,5,1450,1455,1547,1600,WN,956,N629SW,57,65,47,-13,-5,OKC,MCI,313,0
2008,1,11,5,1907,1855,2008,2000,WN,1230,N739GB,61,65,46,8,12,OKC,MCI,313,0
2008,1,11,5,1039,1040,1138,1145,WN,1916,N509SW,59,65,49,-7,-1,OKC,MCI,313,0
2008,1,11,5,1628,1625,1747,1750,WN,303,N346SW,139,145,127,-3,3,OKC,PHX,833,0
2008,1,11,5,1314,1305,1439,1430,WN,877,N638SW,145,145,134,9,9,OKC,PHX,833,0
2008,1,11,5,832,835,951,1005,WN,1010,N419WN,139,150,125,-14,-3,OKC,PHX,833,0
2008,1,11,5,1623,1630,1738,1750,WN,86,N687SW,75,80,61,-12,-7,OKC,STL,462,0
2008,1,11,5,731,735,850,855,WN,547,N903WN,79,80,62,-5,-4,OKC,STL,462,0
2008,1,11,5,1730,1720,1817,1820,WN,484,N304SW,167,180,153,-3,10,OMA,LAS,1099,0
2008,1,11,5,654,655,814,755,WN,864,N680AA,200,180,185,19,-1,OMA,LAS,1099,0
2008,1,11,5,1247,1245,1404,1345,WN,3917,N676SW,197,180,185,19,2,OMA,LAS,1099,0
2008,1,11,5,1920,1920,2041,2040,WN,153,N649SW,81,80,62,1,0,OMA,MDW,423,0
2008,1,11,5,847,850,1004,1010,WN,566,N427WN,77,80,66,-6,-3,OMA,MDW,423,0
2008,1,11,5,1438,1430,1555,1550,WN,1153,N707SA,77,80,64,5,8,OMA,MDW,423,0
2008,1,11,5,1105,1105,1224,1225,WN,1333,N650SW,79,80,67,-1,0,OMA,MDW,423,0
2008,1,11,5,605,610,725,730,WN,1765,N217JC,80,80,67,-5,-5,OMA,MDW,423,0
2008,1,11,5,1751,1750,1905,1910,WN,3919,N278WN,74,80,62,-5,1,OMA,MDW,423,0
2008,1,11,5,1953,1905,2129,2100,WN,242,N398SW,156,175,143,29,48,OMA,PHX,1037,0
2008,1,11,5,1145,1145,1334,1340,WN,555,N640SW,169,175,155,-6,0,OMA,PHX,1037,0
2008,1,11,5,624,625,813,820,WN,1069,N333SW,169,175,153,-7,-1,OMA,PHX,1037,0
2008,1,11,5,1819,1820,1921,1925,WN,479,N331SW,62,65,51,-4,-1,OMA,STL,342,0
2008,1,11,5,744,750,855,855,WN,501,N374SW,71,65,55,0,-6,OMA,STL,342,0
2008,1,11,5,955,1000,1055,1105,WN,2009,N521SW,60,65,50,-10,-5,OMA,STL,342,0
2008,1,11,5,1415,1415,1520,1520,WN,2111,N304SW,65,65,51,0,0,OMA,STL,342,0
2008,1,11,5,1049,1050,1616,1630,WN,879,N265WN,207,220,193,-14,-1,ONT,BNA,1751,0
2008,1,11,5,1453,1455,1548,1555,WN,239,N394SW,55,60,41,-7,-2,ONT,LAS,197,0
2008,1,11,5,1635,1615,1734,1715,WN,564,N411WN,59,60,45,19,20,ONT,LAS,197,0
2008,1,11,5,918,915,1011,1015,WN,773,N635SW,53,60,41,-4,3,ONT,LAS,197,0
2008,1,11,5,2053,2100,2145,2200,WN,812,N795SW,52,60,39,-15,-7,ONT,LAS,197,0
2008,1,11,5,814,815,906,915,WN,818,N431WN,52,60,42,-9,-1,ONT,LAS,197,0
2008,1,11,5,1029,1030,1124,1130,WN,991,N779SW,55,60,47,-6,-1,ONT,LAS,197,0
2008,1,11,5,1249,1250,1349,1350,WN,1582,N639SW,60,60,45,-1,-1,ONT,LAS,197,0
2008,1,11,5,1754,1730,1849,1830,WN,1583,N390SW,55,60,41,19,24,ONT,LAS,197,0
2008,1,11,5,611,610,713,710,WN,3244,N405WN,62,60,39,3,1,ONT,LAS,197,0
2008,1,11,5,1857,1850,1946,1950,WN,3746,N396SW,49,60,42,-4,7,ONT,LAS,197,0
2008,1,11,5,827,825,945,945,WN,238,N631SW,78,80,62,0,2,ONT,OAK,361,0
2008,1,11,5,1006,1005,1128,1120,WN,256,N309SW,82,75,61,8,1,ONT,OAK,361,0
2008,1,11,5,1246,1250,1356,1405,WN,403,N222WN,70,75,59,-9,-4,ONT,OAK,361,0
2008,1,11,5,1554,1555,1703,1710,WN,872,N251WN,69,75,58,-7,-1,ONT,OAK,361,0
2008,1,11,5,1427,1425,1542,1540,WN,985,N301SW,75,75,60,2,2,ONT,OAK,361,0
2008,1,11,5,2028,2030,2134,2145,WN,1075,N656SW,66,75,58,-11,-2,ONT,OAK,361,0
2008,1,11,5,2122,2125,2240,2240,WN,1480,N644SW,78,75,62,0,-3,ONT,OAK,361,0
2008,1,11,5,600,600,718,720,WN,2113,N626SW,78,80,62,-2,0,ONT,OAK,361,0
2008,1,11,5,1133,1135,1245,1250,WN,2196,N773SA,72,75,62,-5,-2,ONT,OAK,361,0
2008,1,11,5,1935,1920,2043,2035,WN,2730,N406WN,68,75,56,8,15,ONT,OAK,361,0
2008,1,11,5,707,710,825,830,WN,2987,N706SW,78,80,60,-5,-3,ONT,OAK,361,0
2008,1,11,5,1721,1720,1830,1835,WN,3852,N653SW,69,75,59,-5,1,ONT,OAK,361,0
2008,1,11,5,1638,1625,1859,1835,WN,84,N339SW,81,70,55,24,13,ONT,PHX,325,0
2008,1,11,5,1202,1205,1359,1415,WN,217,N232WN,57,70,46,-16,-3,ONT,PHX,325,0
2008,1,11,5,1123,1120,1321,1330,WN,627,N623SW,58,70,50,-9,3,ONT,PHX,325,0
2008,1,11,5,956,955,1156,1205,WN,647,N663SW,60,70,46,-9,1,ONT,PHX,325,0
2008,1,11,5,1751,1745,2001,1955,WN,780,N703SW,70,70,52,6,6,ONT,PHX,325,0
2008,1,11,5,1846,1840,2054,2045,WN,835,N201LV,68,65,51,9,6,ONT,PHX,325,0
2008,1,11,5,609,610,816,820,WN,885,N430WN,67,70,47,-4,-1,ONT,PHX,325,0
2008,1,11,5,1446,1445,1649,1655,WN,1424,N362SW,63,70,51,-6,1,ONT,PHX,325,0
2008,1,11,5,2125,2115,2331,2320,WN,2458,N733SA,66,65,53,11,10,ONT,PHX,325,0
2008,1,11,5,931,910,1135,1120,WN,2808,N628SW,64,70,47,15,21,ONT,PHX,325,0
2008,1,11,5,738,740,937,950,WN,3509,N483WN,59,70,48,-13,-2,ONT,PHX,325,0
2008,1,11,5,1411,1400,1615,1610,WN,3854,N646SW,64,70,48,5,11,ONT,PHX,325,0
2008,1,11,5,1819,1820,1922,1930,WN,145,N775SW,63,70,55,-8,-1,ONT,SJC,333,0
2008,1,11,5,624,625,742,735,WN,152,N678AA,78,70,61,7,-1,ONT,SJC,333,0
2008,1,11,5,1729,1725,1833,1835,WN,187,N385SW,64,70,56,-2,4,ONT,SJC,333,0
2008,1,11,5,1142,1145,1248,1255,WN,906,N689SW,66,70,56,-7,-3,ONT,SJC,333,0
2008,1,11,5,1005,950,1115,1100,WN,1670,N410WN,70,70,54,15,15,ONT,SJC,333,0
2008,1,11,5,823,745,926,900,WN,2460,N420WN,63,75,56,26,38,ONT,SJC,333,0
2008,1,11,5,1342,1340,1450,1450,WN,2472,N318SW,68,70,57,0,2,ONT,SJC,333,0
2008,1,11,5,1514,1515,1621,1625,WN,2645,N361SW,67,70,54,-4,-1,ONT,SJC,333,0
2008,1,11,5,2050,2050,2152,2200,WN,3691,N230WN,62,70,54,-8,0,ONT,SJC,333,0
2008,1,11,5,715,715,845,835,WN,350,N394SW,90,80,73,10,0,ONT,SMF,389,0
2008,1,11,5,2132,2135,2245,2250,WN,551,N261WN,73,75,63,-5,-3,ONT,SMF,389,0
2008,1,11,5,1618,1610,1733,1730,WN,775,N625SW,75,80,63,3,8,ONT,SMF,389,0
2008,1,11,5,1151,1155,1313,1310,WN,876,N413WN,82,75,71,3,-4,ONT,SMF,389,0
2008,1,11,5,1759,1800,1913,1920,WN,966,N677AA,74,80,63,-7,-1,ONT,SMF,389,0
2008,1,11,5,1410,1410,1527,1525,WN,1409,N390SW,77,75,66,2,0,ONT,SMF,389,0
2008,1,11,5,1931,1925,2043,2045,WN,1679,N214WN,72,80,62,-2,6,ONT,SMF,389,0
2008,1,11,5,1349,1335,1507,1455,WN,2105,N634SW,78,80,66,12,14,ONT,SMF,389,0
2008,1,11,5,1040,1040,1159,1200,WN,2201,N350SW,79,80,69,-1,0,ONT,SMF,389,0
2008,1,11,5,609,615,753,735,WN,2548,N285WN,104,80,80,18,-6,ONT,SMF,389,0
2008,1,11,5,2005,2010,2119,2130,WN,2901,N738CB,74,80,62,-11,-5,ONT,SMF,389,0
2008,1,11,5,855,855,1016,1015,WN,3602,N457WN,81,80,70,1,0,ONT,SMF,389,0
2008,1,11,5,2010,2015,2054,2105,WN,549,N725SW,44,50,34,-11,-5,ORF,BWI,159,0
2008,1,11,5,1715,1720,1759,1810,WN,1320,N491WN,44,50,32,-11,-5,ORF,BWI,159,0
2008,1,11,5,1420,1420,1505,1510,WN,2362,N282WN,45,50,35,-5,0,ORF,BWI,159,0
2008,1,11,5,1006,1010,1109,1100,WN,3604,N230WN,63,50,51,9,-4,ORF,BWI,159,0
2008,1,11,5,721,720,822,810,WN,3679,N761RR,61,50,46,12,1,ORF,BWI,159,0
2008,1,11,5,649,655,829,840,WN,1574,N716SW,100,105,86,-11,-6,ORF,JAX,543,0
2008,1,11,5,1749,1640,1923,1825,WN,2019,N338SW,94,105,81,58,69,ORF,JAX,543,0
2008,1,11,5,1205,1210,1418,1445,WN,2363,N204WN,313,335,293,-27,-5,ORF,LAS,2155,0
2008,1,11,5,913,915,1116,1120,WN,1134,N388SW,123,125,107,-4,-2,ORF,MCO,655,0
2008,1,11,5,1904,1835,2055,2040,WN,1828,N354SW,111,125,97,15,29,ORF,MCO,655,0
2008,1,11,5,626,630,726,750,WN,635,N465WN,120,140,105,-24,-4,ORF,MDW,704,0
2008,1,11,5,1648,1650,1747,1805,WN,2729,N901WN,119,135,106,-18,-2,ORF,MDW,704,0
2008,1,11,5,1319,1320,1530,1535,WN,48,N741SA,131,135,110,-5,-1,ORF,TPA,717,0
2008,1,11,5,1945,1950,2155,2210,WN,165,N210WN,130,140,112,-15,-5,PBI,BWI,883,0
2008,1,11,5,640,645,900,905,WN,896,N236WN,140,140,112,-5,-5,PBI,BWI,883,0
2008,1,11,5,1557,1600,1804,1825,WN,1143,N330SW,127,145,113,-21,-3,PBI,BWI,883,0
2008,1,11,5,1045,1050,1254,1310,WN,3406,N454WN,129,140,117,-16,-5,PBI,BWI,883,0
2008,1,11,5,716,720,935,1000,WN,1157,N296WN,139,160,129,-25,-4,PBI,ISP,1052,0
2008,1,11,5,2011,1840,2234,2115,WN,1425,N226WN,143,155,127,79,91,PBI,ISP,1052,0
2008,1,11,5,NA,1145,NA,1425,WN,2466,,NA,160,NA,NA,NA,PBI,ISP,1052,1
2008,1,11,5,1524,1455,1806,1730,WN,820,N612SW,162,155,133,36,29,PBI,PHL,951,0
2008,1,11,5,806,750,1058,1025,WN,2560,N609SW,172,155,140,33,16,PBI,PHL,951,0
2008,1,11,5,1802,1805,1856,1855,WN,174,N360SW,54,50,37,1,-3,PBI,TPA,174,0
2008,1,11,5,1009,1010,1057,1100,WN,3311,N237WN,48,50,37,-3,-1,PBI,TPA,174,0
2008,1,11,5,1412,1400,1500,1450,WN,3686,N643SW,48,50,36,10,12,PBI,TPA,174,0
2008,1,11,5,634,635,720,725,WN,3778,N262WN,46,50,33,-5,-1,PBI,TPA,174,0
2008,1,11,5,1046,1045,1402,1415,WN,3425,N493WN,136,150,123,-13,1,PDX,ABQ,1111,0
2008,1,11,5,1331,1320,1529,1525,WN,2377,N312SW,58,65,47,4,11,PDX,BOI,344,0
2008,1,11,5,633,635,826,840,WN,2810,N472WN,53,65,43,-14,-2,PDX,BOI,344,0
2008,1,11,5,1608,1610,1808,1810,WN,2991,N391SW,60,60,50,-2,-2,PDX,BOI,344,0
2008,1,11,5,818,815,920,915,WN,491,N349SW,62,60,46,5,3,PDX,GEG,279,0
2008,1,11,5,1529,1525,1629,1620,WN,957,N510SW,60,55,48,9,4,PDX,GEG,279,0
2008,1,11,5,1305,1255,1402,1355,WN,2121,N392SW,57,60,46,7,10,PDX,GEG,279,0
2008,1,11,5,2057,2050,2152,2150,WN,3155,N675AA,55,60,46,2,7,PDX,GEG,279,0
2008,1,11,5,907,905,1054,1110,WN,86,N687SW,107,125,96,-16,2,PDX,LAS,762,0
2008,1,11,5,2037,2035,2225,2235,WN,874,N654SW,108,120,99,-10,2,PDX,LAS,762,0
2008,1,11,5,1459,1500,1657,1705,WN,2186,N673AA,118,125,102,-8,-1,PDX,LAS,762,0
2008,1,11,5,1100,1055,1246,1300,WN,3070,N394SW,106,125,97,-14,5,PDX,LAS,762,0
2008,1,11,5,1013,1015,1512,1535,WN,2010,N783SW,179,200,167,-23,-2,PDX,MCI,1481,0
2008,1,11,5,735,735,1311,1330,WN,1206,N415WN,216,235,205,-19,0,PDX,MDW,1751,0
2008,1,11,5,1331,1335,1912,1925,WN,3228,N717SA,221,230,207,-13,-4,PDX,MDW,1751,0
2008,1,11,5,2024,2025,2202,2205,WN,447,N248WN,98,100,83,-3,-1,PDX,OAK,543,0
2008,1,11,5,1840,1840,2019,2025,WN,582,N603SW,99,105,82,-6,0,PDX,OAK,543,0
2008,1,11,5,1425,1425,1555,1605,WN,753,N701GS,90,100,77,-10,0,PDX,OAK,543,0
2008,1,11,5,610,610,743,755,WN,762,N433LV,93,105,75,-12,0,PDX,OAK,543,0
2008,1,11,5,1135,1140,1311,1320,WN,1585,N764SW,96,100,80,-9,-5,PDX,OAK,543,0
2008,1,11,5,830,825,1002,1010,WN,2459,N603SW,92,105,80,-8,5,PDX,OAK,543,0
2008,1,11,5,1111,1105,1427,1435,WN,451,N315SW,136,150,121,-8,6,PDX,PHX,1009,0
2008,1,11,5,1850,1850,2206,2220,WN,789,N494WN,136,150,116,-14,0,PDX,PHX,1009,0
2008,1,11,5,620,620,930,955,WN,3419,N425LV,130,155,117,-25,0,PDX,PHX,1009,0
2008,1,11,5,939,940,1042,1100,WN,397,N472WN,63,80,55,-18,-1,PDX,RNO,444,0
2008,1,11,5,1938,1940,2046,2055,WN,1939,N217JC,68,75,56,-9,-2,PDX,RNO,444,0
2008,1,11,5,557,600,702,720,WN,1940,N699SW,65,80,55,-18,-3,PDX,RNO,444,0
2008,1,11,5,1423,1420,1533,1540,WN,3513,N616SW,70,80,58,-7,3,PDX,RNO,444,0
2008,1,11,5,1937,1925,2110,2110,WN,625,N315SW,93,105,84,0,12,PDX,SJC,569,0
2008,1,11,5,700,700,838,850,WN,2114,N350SW,98,110,85,-12,0,PDX,SJC,569,0
2008,1,11,5,1549,1550,1725,1735,WN,2441,N245WN,96,105,84,-10,-1,PDX,SJC,569,0
2008,1,11,5,1135,1135,1313,1320,WN,2558,N361SW,98,105,87,-7,0,PDX,SJC,569,0
2008,1,11,5,1752,1740,2033,2025,WN,159,N682SW,101,105,78,8,12,PDX,SLC,630,0
2008,1,11,5,1103,1045,1333,1330,WN,1756,N423WN,90,105,77,3,18,PDX,SLC,630,0
2008,1,11,5,701,705,937,950,WN,2549,N331SW,96,105,78,-13,-4,PDX,SLC,630,0
2008,1,11,5,1323,1315,1437,1440,WN,71,N384SW,74,85,63,-3,8,PDX,SMF,479,0
2008,1,11,5,649,650,818,815,WN,157,N380SW,89,85,70,3,-1,PDX,SMF,479,0
2008,1,11,5,830,835,954,1000,WN,505,N242WN,84,85,64,-6,-5,PDX,SMF,479,0
2008,1,11,5,1131,1120,1244,1245,WN,1424,N362SW,73,85,62,-1,11,PDX,SMF,479,0
2008,1,11,5,1842,1840,2003,2005,WN,2807,N349SW,81,85,69,-2,2,PDX,SMF,479,0
2008,1,11,5,2047,2045,2208,2210,WN,2890,N389SW,81,85,68,-2,2,PDX,SMF,479,0
2008,1,11,5,1514,1515,1650,1640,WN,3659,N396SW,96,85,73,10,-1,PDX,SMF,479,0
2008,1,11,5,1853,1805,2016,1935,WN,3334,N636WN,143,150,113,41,48,PHL,BNA,675,0
2008,1,11,5,644,645,757,805,WN,3767,N646SW,133,140,113,-8,-1,PHL,BNA,675,0
2008,1,11,5,1350,1310,1450,1440,WN,3839,N751SW,120,150,106,10,40,PHL,BNA,675,0
2008,1,11,5,2027,2010,2153,2155,WN,384,N260WN,86,105,69,-2,17,PHL,CMH,405,0
2008,1,11,5,1458,1435,1633,1615,WN,725,N795SW,95,100,67,18,23,PHL,CMH,405,0
2008,1,11,5,636,640,800,820,WN,1245,N519SW,84,100,69,-20,-4,PHL,CMH,405,0
2008,1,11,5,1217,1205,1508,1510,WN,462,N725SW,171,185,152,-2,12,PHL,FLL,992,0
2008,1,11,5,1905,1845,2206,2145,WN,1589,N606SW,181,180,143,21,20,PHL,FLL,992,0
2008,1,11,5,901,850,1204,1155,WN,1849,N424WN,183,185,149,9,11,PHL,FLL,992,0
2008,1,11,5,1114,1040,1404,1340,WN,32,N378SW,230,240,215,24,34,PHL,HOU,1335,0
2008,1,11,5,2117,1735,2355,2035,WN,1410,N454WN,218,240,193,200,222,PHL,HOU,1335,0
2008,1,11,5,757,800,1025,1030,WN,1683,N478WN,148,150,116,-5,-3,PHL,JAX,742,0
2008,1,11,5,1916,1915,2142,2135,WN,1772,N624SW,146,140,110,7,1,PHL,JAX,742,0
2008,1,11,5,1035,935,1255,1220,WN,784,N498WN,320,345,290,35,60,PHL,LAS,2176,0
2008,1,11,5,1441,1410,1650,1655,WN,3316,N400WN,309,345,288,-5,31,PHL,LAS,2176,0
2008,1,11,5,607,610,841,855,WN,288,N725SW,154,165,132,-14,-3,PHL,MCO,861,0
2008,1,11,5,1556,1545,1831,1825,WN,455,N685SW,155,160,129,6,11,PHL,MCO,861,0
2008,1,11,5,938,940,1226,1235,WN,687,N356SW,168,175,137,-9,-2,PHL,MCO,861,0
2008,1,11,5,1827,1755,2110,2040,WN,907,N612SW,163,165,126,30,32,PHL,MCO,861,0
2008,1,11,5,NA,1310,NA,1550,WN,1319,,NA,160,NA,NA,NA,PHL,MCO,861,1
2008,1,11,5,2040,2045,2306,2330,WN,2876,N275WN,146,165,123,-24,-5,PHL,MCO,861,0
2008,1,11,5,1058,1035,1349,1330,WN,2995,N611SW,171,175,143,19,23,PHL,MCO,861,0
2008,1,11,5,707,710,807,830,WN,142,N754SW,120,140,102,-23,-3,PHL,MDW,668,0
2008,1,11,5,1632,1505,1738,1630,WN,201,N455WN,126,145,102,68,87,PHL,MDW,668,0
2008,1,11,5,621,620,721,740,WN,259,N462WN,120,140,104,-19,1,PHL,MDW,668,0
2008,1,11,5,2041,2040,2155,2205,WN,370,N749SW,134,145,108,-10,1,PHL,MDW,668,0
2008,1,11,5,1906,1905,2041,2030,WN,587,N713SW,155,145,106,11,1,PHL,MDW,668,0
2008,1,11,5,1619,1620,1732,1745,WN,2199,N709SW,133,145,104,-13,-1,PHL,MDW,668,0
2008,1,11,5,1110,945,1217,1110,WN,2979,N724SW,127,145,102,67,85,PHL,MDW,668,0
2008,1,11,5,1350,1255,1501,1410,WN,3844,N408WN,131,135,106,51,55,PHL,MDW,668,0
2008,1,11,5,1045,1010,1210,1130,WN,81,N775SW,85,80,54,40,35,PHL,MHT,290,0
2008,1,11,5,1751,1710,1901,1835,WN,348,N323SW,70,85,49,26,41,PHL,MHT,290,0
2008,1,11,5,1509,1500,1628,1610,WN,434,N348SW,79,70,50,18,9,PHL,MHT,290,0
2008,1,11,5,743,745,856,900,WN,487,N426WN,73,75,44,-4,-2,PHL,MHT,290,0
2008,1,11,5,2023,2010,2129,2135,WN,548,N716SW,66,85,53,-6,13,PHL,MHT,290,0
2008,1,11,5,1332,1240,1540,1350,WN,2964,N613SW,128,70,58,110,52,PHL,MHT,290,0
2008,1,11,5,1657,1520,1943,1815,WN,1338,N226WN,166,175,146,88,97,PHL,PBI,951,0
2008,1,11,5,829,825,1153,1120,WN,2379,N330SW,204,175,152,33,4,PHL,PBI,951,0
2008,1,11,5,1654,1630,2001,2005,WN,262,N481WN,307,335,288,-4,24,PHL,PHX,2075,0
2008,1,11,5,1119,1045,1420,1425,WN,3240,N434WN,301,340,280,-5,34,PHL,PHX,2075,0
2008,1,11,5,1721,1635,1827,1750,WN,461,N716SW,66,75,48,37,46,PHL,PIT,267,0
2008,1,11,5,1928,1915,2054,2040,WN,1121,N706SW,86,85,48,14,13,PHL,PIT,267,0
2008,1,11,5,1314,1315,1419,1430,WN,1574,N716SW,65,75,49,-11,-1,PHL,PIT,267,0
2008,1,11,5,2115,2120,2230,2240,WN,2200,N626SW,75,80,49,-10,-5,PHL,PIT,267,0
2008,1,11,5,1113,1050,1223,1205,WN,2560,N609SW,70,75,50,18,23,PHL,PIT,267,0
2008,1,11,5,617,615,722,730,WN,2637,N498WN,65,75,50,-8,2,PHL,PIT,267,0
2008,1,11,5,942,915,1113,1035,WN,2877,N613SW,91,80,56,38,27,PHL,PIT,267,0
2008,1,11,5,1955,1955,2055,2100,WN,31,N458WN,60,65,40,-5,0,PHL,PVD,238,0
2008,1,11,5,1215,1205,1313,1315,WN,476,N226WN,58,70,44,-2,10,PHL,PVD,238,0
2008,1,11,5,655,655,753,805,WN,636,N753SW,58,70,37,-12,0,PHL,PVD,238,0
2008,1,11,5,1536,1415,1643,1520,WN,1236,N619SW,67,65,45,83,81,PHL,PVD,238,0
2008,1,11,5,1811,1715,1926,1825,WN,3493,N454WN,75,70,41,61,56,PHL,PVD,238,0
2008,1,11,5,1850,1825,2031,2000,WN,312,N348SW,101,95,59,31,25,PHL,RDU,336,0
2008,1,11,5,631,630,753,800,WN,341,N340LV,82,90,66,-7,1,PHL,RDU,336,0
2008,1,11,5,1553,1535,1711,1700,WN,563,N488WN,78,85,62,11,18,PHL,RDU,336,0
2008,1,11,5,831,835,1021,1000,WN,2293,N774SW,110,85,63,21,-4,PHL,RDU,336,0
2008,1,11,5,1210,1110,1328,1250,WN,2463,N426WN,78,100,60,38,60,PHL,RDU,336,0
2008,1,11,5,2042,2045,2154,2220,WN,3685,N497WN,72,95,58,-26,-3,PHL,RDU,336,0
2008,1,11,5,1752,1615,2056,1920,WN,1082,N613SW,184,185,155,96,97,PHL,RSW,992,0
2008,1,11,5,1043,1005,1342,1300,WN,723,N753SW,179,175,142,42,38,PHL,TPA,920,0
2008,1,11,5,1953,1925,2230,2220,WN,929,N308SA,157,175,139,10,28,PHL,TPA,920,0
2008,1,11,5,1429,1405,1707,1655,WN,998,N305SW,158,170,142,12,24,PHL,TPA,920,0
2008,1,11,5,619,620,904,915,WN,2985,N776WN,165,175,144,-11,-1,PHL,TPA,920,0
2008,1,11,5,711,715,805,815,WN,290,N712SW,54,60,42,-10,-4,PHX,ABQ,328,0
2008,1,11,5,2152,2155,2249,2255,WN,408,N373SW,57,60,47,-6,-3,PHX,ABQ,328,0
2008,1,11,5,1402,1405,1501,1505,WN,555,N640SW,59,60,45,-4,-3,PHX,ABQ,328,0
2008,1,11,5,1228,1230,1325,1335,WN,647,N663SW,57,65,45,-10,-2,PHX,ABQ,328,0
2008,1,11,5,1721,1720,1820,1825,WN,746,N771SA,59,65,48,-5,1,PHX,ABQ,328,0
2008,1,11,5,1104,1110,1202,1220,WN,1241,N313SW,58,70,43,-18,-6,PHX,ABQ,328,0
2008,1,11,5,2058,1955,2202,2100,WN,1415,N313SW,64,65,46,62,63,PHX,ABQ,328,0
2008,1,11,5,1447,1450,1549,1550,WN,2374,N678AA,62,60,46,-1,-3,PHX,ABQ,328,0
2008,1,11,5,1632,1630,1733,1730,WN,2614,N607SW,61,60,47,3,2,PHX,ABQ,328,0
2008,1,11,5,957,950,1103,1050,WN,2787,N667SW,66,60,46,13,7,PHX,ABQ,328,0
2008,1,11,5,811,810,906,915,WN,3421,N513SW,55,65,41,-9,1,PHX,ABQ,328,0
2008,1,11,5,1104,1105,1407,1420,WN,154,N618WN,123,135,106,-13,-1,PHX,AUS,872,0
2008,1,11,5,2018,2015,2309,2320,WN,780,N703SW,111,125,98,-11,3,PHX,AUS,872,0
2008,1,11,5,1558,1600,1856,1910,WN,3409,N523SW,118,130,106,-14,-2,PHX,AUS,872,0
2008,1,11,5,838,840,1133,1150,WN,3949,N327SW,115,130,103,-17,-2,PHX,AUS,872,0
2008,1,11,5,1932,1935,2319,2340,WN,1214,N240WN,167,185,157,-21,-3,PHX,BHM,1455,0
2008,1,11,5,2044,2005,29,15,WN,109,N212WN,165,190,156,14,39,PHX,BNA,1448,0
2008,1,11,5,639,640,1031,1050,WN,638,N795SW,172,190,159,-19,-1,PHX,BNA,1448,0
2008,1,11,5,1554,1555,1944,2005,WN,891,N470WN,170,190,159,-21,-1,PHX,BNA,1448,0
2008,1,11,5,1255,1255,1643,1710,WN,1058,N475WN,168,195,154,-27,0,PHX,BNA,1448,0
2008,1,11,5,945,950,1532,1600,WN,496,N418WN,227,250,209,-28,-5,PHX,BUF,1912,0
